到餐客户ID,门店ID,门店名称,门店分层,大区,区域,代理城市,签约私海BD,c2是否签约,外卖客户ID,BD是否有搜索权限,平台客户ID
52506545,1024488732188386,吖呦鸭,下沉城市商家,南部大区,湖北区域,天门,张翩,1,24140814,1,1140214725
54248246,1023641703225294,鱼太闲,下沉城市商家,南部大区,湖北区域,鄂州,罗文聪,0,,1,1174683354
49133628,1766182064,摆富贵重庆火锅·手工菜,下沉城市商家,南部大区,湖北区域,孝昌县,樊迅,1,23035584,0,1081759916
50864285,188065652,飘香园蛋糕房,下沉城市商家,北部大区,安徽区域,怀宁县,汪祥,0,22907060,1,1101134919
50725481,723945745,汉库麻辣香锅（大冶吾悅店）,下沉城市商家,南部大区,湖北区域,大冶市,黄雨萱,0,23122249,1,1101126167
51844651,834364221,梁子岛辉煌酒楼餐饮部,下沉城市商家,南部大区,湖北区域,鄂州,罗文聪,0,23091310,1,1116212572
51421596,574642753,李广的茶（临泽广场店）,下沉城市商家,北部大区,甘青新区域,临泽县,赵梦婷,0,,1,1113554754
46181892,191223862,一号烘馆,下沉城市商家,南部大区,湖北区域,丹江口市,李学锋,0,,0,1054994025
52397612,622387686,焦本味·铁板焦饭（汪仁镇同学街店）,下沉CKA品牌门店,南部大区,湖北区域,大冶市,刘悦,0,23986261,0,1128940260
53200212,961459597,怡心花园·朋莱阁,下沉城市商家,南部大区,湖北区域,大悟县,林佳成,0,,1,1152655314
49998146,1484613114,彩云清真牛菜馆（师宗店）,下沉城市商家,南部大区,云南区域,师宗县,阮琳娜,0,,1,1100793335
52585253,577503990,心岸秘屿·凤兮·生日蛋糕（嘉峪关店）,下沉城市商家,北部大区,甘青新区域,嘉峪关,王英霞,0,24253451,0,1140280354
53410247,1459375411,印象宣威民间名菜馆（三分店）,下沉城市商家,南部大区,云南区域,瑞丽,陈丽英,1,26790724,1,1158854804
53838682,160801968,强凯回族花园餐厅,下沉城市商家,南部大区,云南区域,嵩明县,付友,0,27498396,1,1168460678
46166638,1011625490569773,朱小小螺蛳粉（富强市场店）,下沉CKA品牌门店,北部大区,甘青新区域,嘉峪关,王英霞,1,22897079,0,1054943053
51911505,909402412,牛老幺鲜切牛肉自助火锅,下沉城市商家,南部大区,云南区域,镇雄县,胡安安,0,25421632,1,1116570880
50304081,1763756191,天门鳝鱼佬旗舰店,下沉城市商家,南部大区,湖北区域,天门,张翩,0,,1,1104563166
52252588,942514999,蜀渝香老火锅（大湾社区2期店）,下沉城市商家,南部大区,湖北区域,鄂州,李书才,1,23794804,1,1118513134
43907843,670942935,豪八百牛排（还地桥店）,下沉城市商家,南部大区,湖北区域,大冶市,龚进,0,,1,1009865104
54002644,1027065251686539,鲁厨子农家土味馆,下沉城市商家,南部大区,湖南区域,澧县,汪春久,0,27759629,1,1170360880
51447443,847656003,怡康庵国医堂-汤专家,下沉城市商家,南部大区,湖北区域,丹江口市,於海燕,0,,0,1113508620
44031893,6329615,知味鲜,下沉城市商家,北部大区,甘青新区域,嘉峪关,郭江荣,0,22983359,1,1009983389
53006183,581398753,鸡动马达（高安店）,下沉城市商家,南部大区,江西区域,高安市,况国文,0,24822537,1,1145284140
52459738,1334029666,五福馄饨,下沉城市商家,南部大区,江西区域,高安市,刘金荣,0,,1,1140304444
47750257,180720957,果麦（南街店）,下沉城市商家,南部大区,云南区域,嵩明县,付友,0,22908408,0,1066908932
53301396,1480357491,一锅端干锅,下沉城市商家,南部大区,云南区域,嵩明县,赵瑞阁,1,,1,1152415279
52556284,1183589613,牛牛烧烤,下沉城市商家,南部大区,江西区域,高安市,况国文,0,24213174,1,1138741102
54241372,1024062950887233,鸭京天,下沉城市商家,南部大区,湖南区域,津市市,胡明,0,28110619,1,1174975078
50838167,809095243,耙夫子鲍鱼柴火鸡（嵩明小街店）,下沉城市商家,南部大区,云南区域,嵩明县,张艳松,0,23155581,1,1101184066
1518913,1012931179193188,西格恩久清真汉堡（鲁甸店）,下沉城市商家,南部大区,云南区域,鲁甸县,马荣月,0,27481143,0,1001551928
52889910,152797445,顺民人家土菜馆,下沉城市商家,南部大区,湖北区域,孝昌县,樊迅,1,24667469,1,1144795457
51021790,51244783,奇味烧烤（万寿路店）,下沉城市商家,南部大区,湖南区域,津市市,胡明,0,22984271,1,1108707195
40401749,1015521080945855,树下院子·土菜馆（武当山元和观民宿村通神大道路店）,下沉城市商家,南部大区,湖北区域,丹江口市,李学锋,0,27516261,0,1004586487
54202789,1026640039705003,朱红梅·串串香（黄梅店）,下沉城市商家,南部大区,湖北区域,黄梅县,沈阳,1,28056677,1,1175511033
601302,42268057,加福蛋糕（丹江口跃进门店）,下沉城市商家,南部大区,湖北区域,丹江口市,於海燕,0,22923782,0,1000698913
52352068,1020451956,沙县小吃（人民医院店）,下沉城市商家,南部大区,湖北区域,天门,张翩,0,,1,1119907888
50410976,996029823,滇厨荟酒楼,下沉城市商家,南部大区,云南区域,镇雄县,吴翔,0,24462427,1,1099522672
49238174,1477052471,味来干锅牛肉,下沉城市商家,南部大区,云南区域,镇雄县,吴翔,0,,1,1082703545
45379628,1867881490,心动洁子鲜果（一幼店）,下沉城市商家,特区,京津冀区域,宁河县,刘蕊,0,23312887,1,1039315057
716918,916550236,老城街小面（宁河吾悦店）,下沉CKA品牌门店,特区,京津冀区域,宁河县,韩文博,0,22932563,0,1000757078
49277522,1874349178,优滋贝诺（皖和路店）,下沉城市商家,北部大区,安徽区域,怀宁县,汪祥,0,,1,1081745442
50114331,1456051152,半岛土菜馆（宏维半岛东苑店）,下沉城市商家,南部大区,湖北区域,大冶市,刘悦,0,,1,1098764865
47253014,193605074,酥侯糕点（芦台一店）,下沉CKA品牌门店,特区,京津冀区域,宁河县,孟令鹏,0,23279318,1,1063198413
53558346,1928724002,清真·火头牛小锁烧烤昭通小肉串,下沉城市商家,南部大区,云南区域,镇雄县,陈永聪,1,27023284,1,1159348638
49251403,1935001724,欢螺物语螺蛳粉（通城店）,下沉城市商家,南部大区,湖北区域,通城,胡钦,0,,1,1077386561
52061121,1024493379636200,乌苏烧烤·大乌苏小烧烤（甘肃平凉罗马风情第198分店）,下沉CKA品牌门店,北部大区,甘青新区域,静宁县,张艳朋,0,26988541,0,1117264470
46388494,1518723762,醉如意餐厅（上冯路店）,下沉城市商家,南部大区,湖北区域,大冶市,黄雨萱,0,,1,1052782130
45015025,843113314,刘大大排档（光谷首府店）,下沉城市商家,南部大区,湖北区域,鄂州,李书才,0,23141500,1,1028657782
46181892,162931652,迪丽纳斯烘培坊,下沉城市商家,南部大区,江西区域,高安市,熊康,0,,0,1054994025
51050154,1691925279,巡蜜时光（癿藏镇店）,下沉CKA品牌门店,北部大区,甘青新区域,积石山保安族东乡族撒拉族自治县,肖文林,0,,1,1108041220
54096859,1023629819341717,驴子土灶·滨江夜厨,下沉城市商家,南部大区,湖北区域,天门,易清阳,0,27897552,1,1170077148
51020749,1146161490,缘落阿朵妹土豆粉（朝阳店）,下沉城市商家,北部大区,甘青新区域,嘉峪关,郭江荣,1,,1,1108084773
53472209,912802044,初见手工里脊肉串,下沉城市商家,南部大区,湖北区域,大悟县,林佳成,0,26887681,1,1158723985
52539735,1710235745,湘巴佬·现炒家常菜,下沉城市商家,南部大区,湖北区域,天门,孙傲,0,24190293,0,1140021727
53730506,1473208365,晓涂混沌店,下沉城市商家,南部大区,湖北区域,大悟县,王咏,1,27307322,1,1165168413
50787739,1293097604,宜良鲜味烤鸭坊,下沉城市商家,南部大区,云南区域,嵩明县,徐福樑,0,23203303,1,1105921602
49650985,1511081397,果叔鲜果（东大街店）,下沉城市商家,南部大区,福建区域,永定区,余美珠,0,13844578,0,1055788057
51740465,1834335053,松野家·日式杂锦焖饭（时代广场店）,下沉城市商家,南部大区,云南区域,镇雄县,吴翔,0,26697778,1,1114822417
50977779,1530083125,千里香餐饮（松山路店）,下沉城市商家,南部大区,云南区域,龙陵县,杨翠要,0,23177777,1,1105998972
51966361,1219729764,汤师傅土菜研究院,下沉城市商家,南部大区,湖南区域,澧县,汪春久,1,23388724,1,1115346260
53074185,1440765979,清真美味屋,下沉城市商家,南部大区,云南区域,鲁甸县,马荣月,0,,1,1151026991
50664714,1521624070,东湖酱鸭毛嘴卤鸡,下沉城市商家,南部大区,湖北区域,天门,陈亨,1,23177363,1,1105857056
48547225,1769107529,易红卤虾,下沉城市商家,南部大区,湖南区域,桑植县,钟耀华,0,16412883,1,1067546112
52755638,832048658,清真羊头哥烤肉餐厅,下沉城市商家,北部大区,甘青新区域,嘉峪关,王小龙,1,24488350,1,1152063150
41245680,164052485,宁河铁锅焖面（商业道店）,下沉城市商家,特区,京津冀区域,宁河县,韩文博,1,23262317,1,1005033280
53936286,1014690872069849,江牛牛粉面馆,下沉城市商家,南部大区,江西区域,高安市,熊康,0,27653435,1,1172062092
46964959,1115742641,师宗县大理木瓜鸡餐厅,下沉城市商家,南部大区,云南区域,师宗县,阮琳娜,0,,1,1061268135
49391785,1300820776,袁老四老火锅（镇雄店）,下沉CKA品牌门店,南部大区,云南区域,镇雄县,岳瑶,0,25981764,1,1089600621
49333209,1222539764,鸿运菊花过桥米线,下沉城市商家,南部大区,云南区域,泸西县,唐关玲,0,23220978,1,1081034636
50166044,1004826365,焦本味铁板焦饭·骨汤鱼粉（葛洪大道店）,下沉CKA品牌门店,南部大区,湖北区域,鄂州,李书才,0,26630248,1,1103023941
46981110,169537136,老城味道（嵩明店）,下沉城市商家,南部大区,云南区域,嵩明县,徐福樑,0,,1,1061044110
43813361,737087981,张太太隆江猪脚饭,下沉城市商家,特区,京津冀区域,宁河县,孟令鹏,0,,1,1008990259
53979252,1023200478191285,壹家蛋糕,下沉城市商家,南部大区,湖北区域,天门,邓子阳,1,,1,1172180349
46845586,1763756191,天门鳝鱼佬旗舰店,下沉城市商家,南部大区,湖北区域,天门,张翩,0,23151513,0,1060372879
50285819,1004024873,洁妹披萨（丹赵路店）,下沉城市商家,南部大区,湖北区域,丹江口市,於海燕,1,,1,1099458279
53716358,182108358,黔之味全羊汤锅,下沉城市商家,南部大区,云南区域,镇雄县,吴翔,0,27281908,1,1167008602
50436595,1556988498,滇西铜锅牛蛙（瑞丽店）,下沉城市商家,南部大区,云南区域,瑞丽,陈显泽,0,23178962,1,1103304168
50888641,614151700,通远门重庆老火锅（康乐店）,下沉城市商家,北部大区,甘青新区域,康乐县,张晓玲,1,,1,1106287000
53973115,1024922089441885,虾七兄小龙虾（站前店）,下沉城市商家,南部大区,湖北区域,鄂州,李书才,0,,1,1171727502
52833428,1497001753,花溪米线,下沉城市商家,特区,京津冀区域,宁河县,刘蕊,1,,1,1147286573
128734,781629504,胖胖仙369老火锅（嵩明店）,下沉城市商家,南部大区,云南区域,嵩明县,赵瑞阁,0,23291273,0,1000114252
49987663,1589622484,伍妹冒烤鸭（凯龙城店）,下沉城市商家,南部大区,云南区域,龙陵县,杨翠要,0,,0,1097979581
54180235,891397112,渝小巷社区火锅积石山店,下沉城市商家,北部大区,甘青新区域,积石山保安族东乡族撒拉族自治县,肖文林,1,28024143,1,1169541017
48415270,1974430030,小龚家野菜火锅,下沉城市商家,南部大区,云南区域,鲁甸县,马荣月,0,25020356,1,1072080985
53945241,1015521158021427,小贝烘焙,下沉城市商家,南部大区,湖北区域,大悟县,林佳成,1,27668217,1,1170679566
50186728,866398428,鼎鑫商务会所（金鸥广场店）,下沉城市商家,北部大区,安徽区域,怀宁县,汪祥,0,22905711,1,1103520293
40148997,1563554317,打平火辣小炒,下沉城市商家,南部大区,江西区域,星子,于丽娟,0,25571177,1,1004459985
54130470,1027494979381762,润仟祥黄焖鸡米饭,下沉城市商家,南部大区,湖北区域,孝昌县,樊迅,0,,1,1173232643
50737526,1023208464209394,嘉说村宴土菜馆,下沉城市商家,北部大区,甘青新区域,嘉峪关,刘芳,0,,1,1101427244
50926225,1209459126,perfetc韩式炸鸡（天门店）,下沉城市商家,南部大区,湖北区域,天门,田静媛,0,,1,1105793171
54323210,1026214697761665,姐妹土菜馆,下沉城市商家,南部大区,湖北区域,天门,易清阳,0,28234787,1,1176272698
51110468,812017426,六觉烤肉自助,下沉本地连锁,南部大区,湖北区域,天门,张彪,1,23090308,1,1111220849
50870973,1888876399,农味厨,下沉城市商家,南部大区,云南区域,景东彝族自治县,唐丽,0,23193793,1,1107818646
53540459,1012904897175991,东林小酒馆,下沉城市商家,南部大区,云南区域,瑞丽,李秋萍,1,26992362,1,1158643591
3266641,50213107,茶物语（慈利店）,下沉城市商家,南部大区,湖南区域,慈利县,张娟,0,22899161,1,1004051787
41903976,90101813,佬表汤店·家常小炒（香格里拉店）,下沉城市商家,南部大区,湖北区域,大冶市,张青松,0,25715861,1,1005760526
299919,67597426,金罗莎蛋糕（甘家湾店）,下沉本地连锁,南部大区,湖北区域,大冶市,吴洵,0,23053955,1,1000349482
47084271,1037287968,麦田坊蛋糕（馨园店）,下沉城市商家,南部大区,湖北区域,大冶市,汪婷婷,0,23100895,1,1061794841
48074458,1130261736,塔乐堡（村前大道店）,下沉城市商家,南部大区,江西区域,高安市,况国文,1,22937933,1,1067779244
1359973,40511987,峰谷肥牛（怀宁店）,下沉本地连锁,北部大区,安徽区域,怀宁县,汪祥,0,22905547,1,1001083172
51694086,1850600477,京兆厨香,下沉城市商家,南部大区,江西区域,星子,郝志鹏,0,23192070,1,1114816337
53753528,181924832,川辣天下·百姓厨房（东街店）,下沉城市商家,北部大区,甘青新区域,永昌县,裴鹏飞,1,,1,1165111589
53296481,1824498087,珍茶纪黑糖珍珠奶茶（天门万达店）,下沉城市商家,南部大区,湖北区域,天门,陈亨,1,25188735,1,1156177061
45310854,182091306,渔耕记（孝昌店）,下沉CKA品牌门店,南部大区,湖北区域,孝昌县,徐念,0,23026858,0,1038836718
52814830,1936527863,景记蹄膀大王,下沉城市商家,南部大区,湖北区域,通城,胡钦,1,,1,1144433812
54190885,1022774716499301,霹雳火鲜货烧烤大排挡,下沉城市商家,南部大区,江西区域,高安市,陈俊慧,0,28040375,1,1170192578
50275346,1846796535,椒先麻味,下沉城市商家,南部大区,湖南区域,澧县,刘俊,0,22844169,1,1097095227
50676087,1808700507,佳田家（翡翠园店）,下沉本地连锁,南部大区,云南区域,瑞丽,张炫,0,23059589,0,1101073629
50030446,806272396,重庆鸡公煲（昌宁苑店）,下沉城市商家,北部大区,甘青新区域,永昌县,裴鹏飞,0,19006730,1,1077398004
52852567,1036275559,泰翔家宴,下沉城市商家,特区,京津冀区域,宁河县,孟令鹏,1,,1,1147120298
51742066,1459806376,家的味道,下沉城市商家,南部大区,云南区域,景东彝族自治县,唐丽,0,,1,1115700008
48629774,1795249400,相思婆婆（通城店）,下沉CKA品牌门店,南部大区,湖北区域,通城,李隽,0,,1,1073563498
44540033,976605531,时禾冰室,下沉城市商家,南部大区,江西区域,高安市,陈俊慧,1,25022999,1,1011298644
40694701,1742051461,学舍音乐咖啡,下沉城市商家,南部大区,江西区域,星子,李昭君,0,23213576,1,1003953117
51088574,998618654,丽江腊排骨,下沉城市商家,南部大区,云南区域,师宗县,阮琳娜,0,23150528,1,1112112145
51726400,1009920136711997,巨炸排骨·手工猪排（高安中山路店）,下沉CKA品牌门店,南部大区,江西区域,高安市,陈俊慧,1,,0,1114620316
52211016,508748509,重庆叁分厂火锅（镇雄店）,下沉城市商家,南部大区,云南区域,镇雄县,胡安安,0,23739360,1,1119356563
50910264,1439896584,川味面馆,下沉城市商家,北部大区,安徽区域,怀宁县,张磊,0,,1,1101387788
51234465,1942997094,8090麻辣烫,下沉城市商家,南部大区,湖南区域,澧县,周俊,0,22842867,1,1108792110
41150776,1542428635,秀水家宴（银山金城一期店）,下沉城市商家,南部大区,湖北区域,通城,李隽,0,,1,1004984991
53773247,1024917547545618,香味源本地菜,下沉城市商家,南部大区,江西区域,星子,郝志鹏,0,,1,1164985919
51095619,894586183,陶小渝重庆小面(安居店),下沉城市商家,南部大区,江西区域,高安市,刘金荣,0,23243031,1,1109069924
